Classification,Food Name,Moisture (water) (mg),Protein (mg),"Fat, total (mg)",Ash (mg),Total dietary fibre (mg),"Available carbohydrate, without sugar alcohols (mg)",Total sugars (mg),Starch (mg),Sodium (Na) (mg),Potassium (K) (mg),Calcium (Ca) (mg),Phosphorus (P) (mg),Magnesium (Mg) (mg),Iron (Fe) (mg),Zinc (Zn) (mg),Cholesterol (mg),Thiamin (B1) (mg),Riboflavin (B2) (mg),Niacin (B3) (mg),Vitamin C (mg)
28102,"Confectionery, almond, chocolate-coated",1800.0,9400.0,33500.0,2000.0,3600.0,48400.0,47200.0,1200.0,58,480,254,299,82,1.77,1.59,18,0.071,0.287,0.9,4
28103,"Confectionery, chocolate centre, sugar-coated",1500.0,4800.0,18800.0,1100.0,1800.0,76700.0,64900.00000000001,11800.0,55,290,110,120,45,1.3,0.8,8,0.07,0.3,0.35,0
28102,"Confectionery, dried fruit & nuts, chocolate-coated",5300.0,9500.0,29600.0,2100.0,3800.0,49600.0,47000.0,2600.0,36,590,161,245,72,1.56,1.36,10,0.122,0.192,3.1,2
28102,"Confectionery, peanut, chocolate-coated",1400.0,13300.0,37700.0,2300.0,4300.0,41900.0,37600.0,4200.0,174,508,183,301,94,1.75,1.79,14,0.152,0.266,6.29,3
28103,"Confectionery, sultana, chocolate-coated",5800.0,6100.0,21500.0,1800.0,2600.0,61900.0,60400.0,1500.0,50,570,192,207,45,1.47,0.96,15,0.059,0.228,0.18,3
28103,"Liquorice, chocolate-coated",12300.0,6300.0,9700.0,3200.0,3200.0,66000.0,44800.0,20100.0,104,870,272,115,99,6.59,0.79,6,0.015,0.098,1.55,1
27102,"Glucose, liquid or syrup",20400.0,0.0,0.0,100.0,0.0,87500.0,33000.0,0.0,150,3,8,11,2,0.5,0.0,0,0.0,0.0,0.0,0
27102,Honey,15300.0,300.0,0.0,200.0,0.0,72300.0,72300.0,0.0,8,66,8,4,2,0.12,0.17,0,0.0,0.0,0.0,0
27102,"Syrup, golden",17000.0,200.0,0.0,2000.0,0.0,74900.0,74900.0,0.0,130,610,230,0,37,3.3,0.0,0,0.0,0.0,0.4,0
27102,"Syrup, maple, pure",32400.0,0.0,100.0,500.0,0.0,67000.0,60400.0,6600.0,12,212,102,2,21,0.11,1.47,0,0.066,1.27,0.08,0
27102,"Syrup, malt",17400.0,6200.0,0.0,1300.0,0.0,75000.0,49000.0,26000.0,35,320,61,236,72,0.96,0.14,0,0.011,0.393,8.12,0
27102,"Syrup, rice malt",16400.0,300.0,0.0,200.0,0.0,82600.0,54500.0,28100.0,14,31,20,11,9,1.0,0.2,0,0.02,0.0,0.0,0
27102,Treacle or molasses,27200.0,600.0,0.0,3800.0,400.0,69200.0,69200.0,0.0,66,1465,102,31,191,6.96,0.0,0,0.0,0.0,0.34,0
28401,"Caramels, soft & hard",6200.0,2500.0,11400.0,1000.0,1500.0,74500.0,54600.0,15900.0,250,120,67,65,11,0.3,0.4,14,0.0,0.11,0.0,0
28401,"Liquorice, allsorts",6800.0,2300.0,300.0,1500.0,1400.0,88100.0,76200.0,11200.0,48,425,113,21,48,3.52,0.24,0,0.0,0.0,0.84,0
28401,"Liquorice, black",17000.0,5700.0,800.0,3800.0,3500.0,70300.0,40600.0,28100.0,120,1060,280,53,120,8.8,0.6,0,0.0,0.0,2.1,0
28401,"Lolly, hard varieties",600.0,0.0,0.0,800.0,0.0,98400.0,93200.0,4400.0,250,3,71,3,0,0.1,0.3,0,0.0,0.0,0.0,0
28401,"Lolly, jelly varieties",15200.0,3900.0,0.0,100.0,0.0,75100.0,45300.0,6200.0,39,3,6,8,1,0.12,0.01,0,0.0,0.0,0.0,0
28401,"Lolly, mint flavoured, sugar sweetened",4700.0,100.0,2000.0,300.0,0.0,93300.0,74300.0,0.0,48,3,1,11,1,0.0,0.0,0,0.0,0.0,0.0,0
28401,"Lolly, with fruit juice",15200.0,2200.0,0.0,100.0,0.0,82200.0,57400.0,24800.0,30,3,6,8,1,0.12,0.01,0,0.0,0.0,0.0,0
24403,"Basil, green, fresh, raw",91600.0,2600.0,500.0,1500.0,3300.0,200.0,0.0,200.0,10,440,220,91,55,3.0,0.92,0,0.05,0.1,0.0,6
24403,"Chives, raw",89600.0,1500.0,300.0,900.0,4700.0,2600.0,2600.0,0.0,7,210,90,58,12,2.8,0.4,0,0.06,0.21,0.7,29
24403,"Coriander, fresh, raw",90500.0,3100.0,600.0,1800.0,3200.0,1900.0,1200.0,600.0,45,540,86,54,30,4.5,0.55,0,0.095,0.185,0.2,30
24403,"Dill, fresh, raw",89400.0,3400.0,1200.0,2100.0,3300.0,2500.0,1200.0,1300.0,42,370,170,55,31,1.9,0.9,0,0.17,0.54,1.4,66
24403,"Marjoram, fresh, raw",67800.0,3300.0,5900.0,2400.0,14100.0,600.0,400.0,200.0,26,668,317,66,91,6.65,0.93,0,0.036,0.152,0.91,22
24403,"Mint, fresh, raw",84200.0,3100.0,1100.0,1800.0,7200.0,4400.0,900.0,3500.0,28,380,210,47,34,3.6,0.8,0,0.15,0.13,0.8,26
24403,"Oregano, fresh, raw",67800.0,3300.0,5900.0,2400.0,14100.0,600.0,400.0,200.0,26,668,317,66,91,6.65,0.93,0,0.036,0.152,0.91,22
24403,"Parsley, continental, fresh, raw",86200.0,3900.0,700.0,2000.0,5000.0,1100.0,1000.0,100.0,150,660,120,94,43,3.9,0.91,0,0.1,0.18,1.2,180
24403,"Parsley, curly, fresh, raw",86500.0,1900.0,200.0,1900.0,5800.0,400.0,400.0,0.0,48,850,200,110,33,9.4,1.2,0,0.16,0.28,1.1,95
24403,"Rosemary, fresh, raw",67800.0,3300.0,5900.0,2400.0,14100.0,600.0,400.0,200.0,26,668,317,66,91,6.65,0.93,0,0.036,0.152,0.91,22
24403,"Sage, fresh, raw",67800.0,3300.0,5900.0,2400.0,14100.0,600.0,400.0,200.0,26,668,317,66,91,6.65,0.93,0,0.036,0.152,0.91,22
24403,"Thyme, fresh, raw",65099.99999999999,5600.0,1700.0,3200.0,14000.0,1100.0,1000.0,100.0,150,660,120,94,43,3.9,0.91,0,0.048,0.471,1.82,180
24402,"Artichoke, globe, raw",85200.0,2800.0,200.0,1000.0,8100.0,1300.0,900.0,400.0,6,360,30,90,18,0.5,0.6,0,0.06,0.08,0.6,16
24402,"Artichoke, globe, boiled, drained",82600.0,3300.0,200.0,1200.0,9500.0,1500.0,1000.0,500.0,7,381,34,95,20,0.56,0.67,0,0.056,0.085,0.6,14
24402,"Artichoke, jerusalem, peeled, raw",79700.0,2100.0,100.0,1300.0,3000.0,10500.0,2700.0,300.0,5,520,20,78,11,0.9,0.3,0,0.09,0.08,0.9,7
24402,"Artichoke, jerusalem, peeled, boiled, drained",78200.0,2200.0,100.0,1400.0,3200.0,11300.0,2900.0,300.0,5,503,20,75,11,0.92,0.31,0,0.077,0.077,0.87,5
24402,"Artichoke heart, canned in brine, drained",90000.0,1900.0,300.0,1300.0,4700.0,1200.0,1100.0,100.0,280,180,33,37,22,0.4,0.3,0,0.0,0.0,1.1,3
24402,"Asparagus, green, raw",92800.0,2500.0,100.0,700.0,2200.0,1400.0,1400.0,0.0,2,320,11,43,15,1.0,0.2,0,0.15,0.12,1.0,15
24402,"Asparagus, green, boiled, drained",91500.0,2900.0,100.0,800.0,2500.0,1600.0,1600.0,0.0,2,339,12,46,17,1.12,0.22,0,0.141,0.127,1.0,13
24402,"Asparagus, green, fresh or frozen, baked, roasted, stir-fried or fried, grilled or BBQ'd, no added fat",91200.0,3000.0,100.0,800.0,2600.0,1700.0,1700.0,0.0,2,390,13,52,18,1.22,0.24,0,0.165,0.139,1.16,16
24402,"Asparagus, canned in brine, drained",93500.0,1900.0,100.0,1000.0,3900.0,1500.0,1500.0,0.0,240,120,12,35,7,1.6,0.6,0,0.0,0.08,0.7,6
24705,"Avocado, hass, raw",72600.0,1600.0,14600.0,1700.0,5900.0,2200.0,0.0,2200.0,8,503,10,51,27,0.44,0.49,0,0.04,0.03,1.65,4
24705,"Avocado, shepard, raw",74700.0,1600.0,14600.0,1700.0,4300.0,2200.0,0.0,2200.0,2,610,7,57,33,0.58,0.63,0,0.04,0.03,1.5,4
24402,"Bamboo shoot, canned in water, heated, drained",95700.0,800.0,0.0,200.0,2800.0,1300.0,800.0,500.0,10,51,15,8,5,0.4,0.5,0,0.0,0.0,0.3,0
24502,"Bean, green, fresh, raw",92400.0,1800.0,0.0,600.0,2800.0,3300.0,2600.0,700.0,0,280,45,32,24,0.69,0.27,0,0.06,0.03,0.0,3
24502,"Bean, green, fresh, boiled, drained",91800.0,1900.0,0.0,600.0,3000.0,3500.0,2800.0,800.0,0,226,41,31,21,0.63,0.25,0,0.042,0.024,0.0,2
24502,"Bean, green, frozen, boiled, drained",92200.0,1400.0,200.0,200.0,3800.0,2800.0,1300.0,1500.0,2,76,33,42,18,0.8,1.9,0,0.02,0.06,0.2,3
24502,"Bean, green, fresh, cooked, no added fat",91000.0,2100.0,0.0,700.0,3200.0,3900.0,3000.0,800.0,0,329,53,38,28,0.81,0.32,0,0.064,0.034,0.0,3
24302,"Beetroot, fresh, purple, peeled, raw",85900.0,2000.0,600.0,800.0,3400.0,9400.0,9300.0,0.0,32,305,12,36,26,0.66,0.64,0,0.025,0.03,0.2,3
24302,"Beetroot, fresh, purple, peeled, baked, no added fat",82800.0,2400.0,700.0,1000.0,4200.0,11400.0,11300.0,100.0,38,372,14,44,32,0.8,0.78,0,0.027,0.035,0.23,3
24302,"Beetroot, fresh, purple, peeled, boiled, drained",84800.0,2100.0,600.0,900.0,3700.0,10000.0,10000.0,0.0,32,295,12,35,27,0.67,0.65,0,0.022,0.029,0.19,2
24302,"Beetroot, canned in brine, drained",87600.0,1200.0,0.0,1100.0,2000.0,8700.0,8700.0,0.0,220,210,10,21,12,0.66,0.18,0,0.0,0.0,1.7,0
24201,"Bok choy, raw",95100.0,2500.0,200.0,1000.0,2400.0,600.0,600.0,0.0,57,250,83,28,18,1.4,0.36,0,0.11,0.12,0.0,27
24201,"Bok choy, fried, no added fat",93000.0,3600.0,300.0,1400.0,3500.0,800.0,800.0,0.0,81,357,118,39,26,2.0,0.51,0,0.141,0.163,0.0,33
24201,"Bok choy, steamed",94900.0,2600.0,200.0,1000.0,2600.0,600.0,600.0,0.0,56,221,82,24,18,1.38,0.35,0,0.092,0.112,0.0,16
24202,"Broccoli, fresh, raw",89900.0,4000.0,400.0,1000.0,3500.0,1200.0,1200.0,0.0,20,341,36,74,21,0.72,0.52,0,0.07,0.17,0.45,88
24202,"Broccoli, fresh, microwaved",92000.0,3200.0,400.0,600.0,2900.0,1300.0,1300.0,0.0,13,181,26,54,12,0.58,0.26,0,0.055,0.095,0.31,57
24202,"Broccoli, fresh, boiled, drained",92500.0,2900.0,300.0,600.0,2500.0,1200.0,1100.0,100.0,13,181,26,54,12,0.58,0.26,0,0.055,0.095,0.31,57
24202,"Broccoli, fresh, baked, no added fat",87600.0,4900.0,400.0,1200.0,4300.0,1400.0,1400.0,0.0,24,415,43,90,25,0.88,0.63,0,0.077,0.197,0.52,92
24202,"Broccolini, fresh, raw",92200.0,3200.0,400.0,800.0,2500.0,2000.0,1300.0,700.0,16,250,39,61,21,0.78,0.45,0,0.07,0.08,0.0,12
24202,"Broccolini, fresh, boiled, drained",91900.0,3300.0,400.0,800.0,2600.0,2100.0,1400.0,700.0,16,234,38,57,21,0.77,0.44,0,0.058,0.075,0.0,10
24201,"Brussels sprout, fresh, raw",86500.0,3800.0,300.0,1100.0,4600.0,4200.0,3400.0,700.0,31,420,24,74,22,0.69,0.34,0,0.12,0.113,0.4,120
24201,"Brussels sprout, fresh, boiled, drained",86000.0,4000.0,300.0,1100.0,4800.0,4300.0,3600.0,800.0,31,372,24,65,21,0.68,0.34,0,0.1,0.106,0.35,69
24201,"Brussels sprout, fresh, baked, no added fat",85000.0,4200.0,400.0,1200.0,5100.0,4600.0,3800.0,800.0,34,467,27,82,24,0.76,0.38,0,0.12,0.12,0.42,114
24201,"Cabbage, Chinese, raw",95700.0,1100.0,0.0,400.0,1100.0,900.0,900.0,0.0,6,250,25,40,8,0.3,0.2,0,0.03,0.04,0.4,20
24201,"Cabbage, Chinese, boiled, drained",95500.0,1100.0,0.0,400.0,1100.0,900.0,900.0,0.0,6,221,25,35,8,0.3,0.2,0,0.025,0.038,0.35,11
24201,"Cabbage, Chinese flowering, raw",94200.0,1300.0,300.0,1100.0,2800.0,900.0,800.0,100.0,13,340,70,40,12,1.7,0.5,0,0.01,0.1,0.8,46
24201,"Cabbage, Chinese flowering, boiled, drained",94000.0,1400.0,300.0,1100.0,2900.0,900.0,800.0,100.0,13,301,69,35,12,1.68,0.49,0,0.008,0.094,0.71,26
24201,"Cabbage, mustard, raw",93800.0,2300.0,300.0,1600.0,1800.0,700.0,700.0,0.0,3,450,130,28,11,0.7,0.1,0,0.06,0.09,0.6,100
24201,"Cabbage, mustard, boiled, drained",93500.0,2400.0,300.0,1700.0,1900.0,700.0,700.0,0.0,3,469,135,29,11,0.73,0.1,0,0.056,0.089,0.59,88
24201,"Cabbage, red, raw",89500.0,2200.0,300.0,900.0,3100.0,3200.0,3200.0,0.0,16,450,35,30,14,0.6,0.3,0,0.09,0.13,0.5,65
24201,"Cabbage, red, boiled, drained",89100.0,2300.0,300.0,900.0,3200.0,3300.0,3300.0,0.0,16,398,35,26,14,0.59,0.3,0,0.075,0.122,0.44,37
24201,"Cabbage, savoy, raw",92200.0,1700.0,100.0,700.0,2300.0,2300.0,2300.0,0.0,23,340,39,40,14,0.6,0.3,0,0.05,0.05,0.4,46
24201,"Cabbage, savoy, boiled, drained",91900.0,1800.0,100.0,700.0,2400.0,2400.0,2400.0,0.0,23,301,38,35,14,0.59,0.3,0,0.042,0.047,0.35,26
24201,"Cabbage, white, raw",91400.0,1200.0,0.0,500.0,2200.0,3800.0,3800.0,0.0,16,228,34,33,13,0.33,0.17,0,0.03,0.037,0.13,38
24201,"Cabbage, white, boiled, drained",91000.0,1200.0,0.0,500.0,2300.0,3900.0,3900.0,0.0,15,202,33,29,13,0.33,0.17,0,0.025,0.034,0.12,22
24705,"Capsicum, green, fresh, raw",94400.0,900.0,0.0,400.0,1500.0,2500.0,2500.0,0.0,1,190,6,26,10,0.23,0.11,0,0.03,0.02,0.0,170
24705,"Capsicum, green, fresh, fried, no added fat",93700.0,1000.0,0.0,400.0,1700.0,2800.0,2800.0,0.0,1,211,7,29,11,0.26,0.12,0,0.03,0.021,0.0,160
24705,"Capsicum, red, fresh, raw",93100.0,1100.0,400.0,500.0,1100.0,4400.0,4400.0,0.0,3,240,7,31,10,0.28,0.13,0,0.04,0.11,0.0,240
24705,"Capsicum, red, fresh, fried, no added fat",92300.0,1200.0,400.0,600.0,1200.0,4900.0,4900.0,0.0,3,267,7,34,11,0.31,0.15,0,0.04,0.116,0.0,227
24705,"Capsicum, yellow, fresh, raw",94000.0,1100.0,400.0,500.0,1500.0,4300.0,4300.0,0.0,2,180,5,26,9,0.26,0.15,0,0.06,0.14,1.1,130
24301,"Carrot, baby, peeled, fresh, raw",88400.0,700.0,100.0,600.0,3300.0,5500.0,5500.0,0.0,51,210,42,31,11,0.5,0.2,0,0.04,0.03,0.5,7
24301,"Carrot, baby, peeled, fresh, boiled, drained",87500.0,800.0,100.0,600.0,3500.0,5900.0,5900.0,0.0,52,203,43,30,11,0.51,0.2,0,0.034,0.029,0.48,5
24301,"Carrot, baby, baked, no added fat",87400.0,800.0,100.0,600.0,3600.0,6000.0,6000.0,0.0,55,228,46,34,12,0.54,0.22,0,0.039,0.031,0.52,6
24301,"Carrot, mature, peeled, fresh, raw",89000.0,600.0,0.0,900.0,3200.0,6600.0,6200.0,400.0,51,266,26,31,11,0.21,0.15,0,0.02,0.0,0.0,3
24301,"Carrot, mature, peeled, fresh, baked, no added fat",86600.0,700.0,0.0,1100.0,3900.0,8000.0,7600.0,500.0,63,325,32,38,14,0.26,0.18,0,0.022,0.0,0.0,2
24301,"Carrot, mature, peeled, fresh, boiled, drained",89800.0,1100.0,300.0,700.0,3300.0,5100.0,4600.0,400.0,67,262,26,30,11,0.23,0.19,0,0.023,0.023,0.19,2
24302,"Cassava, peeled, fresh, raw",62000.0,1100.0,200.0,800.0,4600.0,30400.0,1200.0,29200.0,2,270,20,27,11,0.8,2.35,0,0.16,0.02,0.6,40
24302,"Cassava, peeled, fresh, boiled, drained",59200.0,1200.0,300.0,900.0,5000.0,32700.000000000004,1300.0,31400.0,2,261,20,26,11,0.82,2.4,0,0.138,0.019,0.58,28
24302,"Cassava, white flesh, peeled, fresh, raw",58400.0,600.0,300.0,800.0,4600.0,34100.0,1200.0,32900.0,2,250,21,27,13,1.0,2.4,0,0.23,0.01,0.4,38
24302,"Cassava, white flesh, peeled, fresh, boiled, drained",55300.0,600.0,300.0,900.0,4900.0,36700.0,1300.0,35400.0,2,242,21,26,13,1.02,2.45,0,0.198,0.01,0.39,26
24302,"Cassava, yellow flesh, peeled, fresh, raw",65700.0,1600.0,200.0,800.0,4700.0,26700.0,1200.0,25500.0,2,290,18,27,9,0.6,2.3,0,0.09,0.03,0.8,41
24302,"Cassava, yellow flesh, peeled, fresh, boiled, drained",63100.0,1700.0,200.0,900.0,5000.0,28700.0,1300.0,27400.0,2,281,18,26,9,0.61,2.35,0,0.077,0.029,0.77,29
24202,"Cauliflower, fresh, raw",92600.0,1900.0,200.0,700.0,1200.0,3300.0,2800.0,500.0,40,242,18,46,16,0.32,0.2,0,0.04,0.05,0.0,42
24202,"Cauliflower, fresh, boiled, drained",92300.0,2000.0,200.0,700.0,1200.0,3400.0,2900.0,500.0,40,227,18,43,15,0.32,0.2,0,0.033,0.047,0.0,33
24202,"Cauliflower, fresh, baked, no added fat",91000.0,2300.0,200.0,800.0,1500.0,4000.0,3400.0,600.0,49,295,22,55,19,0.4,0.24,0,0.044,0.058,0.0,44
24302,"Celeriac, peeled, raw",86600.0,1600.0,200.0,1400.0,5100.0,2800.0,2800.0,0.0,21,440,41,30,22,0.2,0.5,0,0.06,0.13,0.8,13
24302,"Celeriac, peeled, boiled, drained",85600.0,1700.0,200.0,1500.0,5500.0,3000.0,3000.0,0.0,21,426,42,28,22,0.2,0.51,0,0.052,0.126,0.77,9
24402,"Celery, fresh, raw",94900.0,600.0,100.0,800.0,1600.0,1800.0,1800.0,0.0,90,291,44,28,11,0.22,0.19,0,0.025,0.025,0.2,4
24402,"Celery, fresh, fried, no added fat",93800.0,800.0,100.0,1000.0,1900.0,2100.0,2100.0,0.0,110,355,53,34,14,0.27,0.23,0,0.027,0.029,0.23,5
24302,"Chicory, raw",93600.0,1800.0,200.0,800.0,1800.0,800.0,700.0,100.0,36,220,30,47,12,1.7,0.2,0,0.03,0.09,0.5,12
24302,"Chicory, boiled, drained",92500.0,2100.0,200.0,900.0,2100.0,900.0,800.0,100.0,40,233,34,50,13,1.9,0.22,0,0.028,0.095,0.5,10
24705,"Chilli (chili), green, raw",80900.0,2800.0,300.0,900.0,12900.0,1000.0,1000.0,0.0,4,280,12,20,11,1.6,0.4,0,0.07,0.08,1.4,128
24705,"Chilli (chili), green, fried, no added fat",78800.0,3100.0,300.0,1000.0,14300.0,1100.0,1100.0,0.0,4,311,13,22,12,1.78,0.44,0,0.07,0.084,1.48,121
24705,"Chilli (chili), red, raw",85200.0,1400.0,700.0,1000.0,7200.0,4800.0,4800.0,0.0,3,315,12,41,22,0.74,0.26,0,0.09,0.175,2.35,190
24705,"Chilli (chili), red, fried, no added fat",83600.0,1600.0,800.0,1100.0,8000.0,5300.0,5300.0,0.0,3,350,13,46,24,0.82,0.29,0,0.09,0.185,2.48,180
24705,"Choko, peeled, fresh, raw",94300.0,500.0,200.0,300.0,1400.0,3600.0,3100.0,500.0,8,88,17,18,11,0.3,0.2,0,0.02,0.02,0.5,14
24705,"Choko, peeled, fresh, boiled, drained",93200.0,600.0,200.0,400.0,1700.0,4300.0,3700.0,600.0,9,94,19,19,12,0.34,0.23,0,0.019,0.021,0.54,11
24704,"Corn, fresh on cob, raw",78000.0,3600.0,1800.0,600.0,4200.0,12500.0,5400.0,7100.0,19,250,16,22,12,1.2,0.45,0,0.05,0.05,1.25,3
24704,"Corn, fresh on cob, boiled, drained",77100.0,3800.0,1900.0,600.0,4400.0,13000.0,5600.0,7400.0,19,234,16,21,12,1.19,0.44,0,0.042,0.047,1.11,2
24704,"Sweetcorn, fresh or frozen on cob, baked, roasted, fried, stir-fried, grilled or BBQ'd, no added fat",75600.0,4000.0,2000.0,700.0,4700.0,13900.0,6000.0,7900.0,21,278,18,24,13,1.33,0.5,0,0.05,0.053,1.32,2
24704,"Corn, kernels, purchased frozen, raw",76000.0,3000.0,900.0,500.0,2500.0,16800.0,3000.0,13800.0,5,202,3,71,24,0.4,0.5,0,0.08,0.0,1.5,4
24704,"Corn, kernels, purchased frozen, boiled, drained",73900.0,3100.0,900.0,500.0,3500.0,19900.0,2600.0,17300.0,8,210,5,74,27,0.6,0.6,0,0.06,0.06,1.6,5
24704,"Corn, kernels, canned in brine, drained",77400.0,2900.0,1000.0,1000.0,2700.0,16800.0,3500.0,13400.0,170,124,2,62,17,0.42,0.5,0,0.0,0.03,1.2,3
24705,"Cucumber, common, peeled, raw",96200.0,400.0,100.0,200.0,600.0,2100.0,2100.0,0.0,21,97,13,18,9,0.3,0.4,0,0.02,0.01,0.2,8
24705,"Cucumber, common, unpeeled, raw",95400.0,800.0,100.0,300.0,1400.0,1200.0,1200.0,0.0,10,136,18,18,14,0.22,0.18,0,0.02,0.02,0.2,7
24705,"Cucumber, Lebanese, peeled, raw",95900.0,700.0,0.0,500.0,700.0,1900.0,1800.0,100.0,6,150,17,26,10,0.12,0.1,0,0.0,0.02,0.0,10
24705,"Cucumber, Lebanese, unpeeled, raw",96200.0,700.0,0.0,500.0,600.0,1800.0,1700.0,100.0,4,170,21,28,10,0.24,0.13,0,0.0,0.02,0.0,6
24705,"Cucumber, telegraph, unpeeled, raw",96300.0,1200.0,100.0,500.0,900.0,1400.0,1400.0,0.0,16,210,49,18,13,0.3,0.2,0,0.03,0.01,0.3,8
24705,"Eggplant, unpeeled, fresh, raw",93100.0,1000.0,200.0,600.0,2600.0,2600.0,2600.0,0.0,7,190,16,25,12,0.22,0.12,0,0.04,0.035,0.55,2
24705,"Eggplant, unpeeled, fresh, roasted, no added fat",89700.0,1400.0,200.0,600.0,4500.0,4200.0,4200.0,0.0,12,320,11,40,23,0.28,0.19,0,0.042,0.039,0.61,2
24401,"Endive, fresh, raw",94300.0,1500.0,200.0,600.0,2200.0,400.0,300.0,100.0,76,190,46,28,10,1.7,0.4,0,0.04,0.1,0.5,18
24802,"Garlic, peeled, fresh, raw",59900.0,6100.0,2800.0,1400.0,16900.0,10200.0,1500.0,8700.0,8,510,30,32,25,1.7,1.0,0,0.09,0.06,0.8,11
24802,"Garlic, peeled, fresh, fried, no added fat",35300.0,9800.0,4500.0,2200.0,27200.0,16400.0,2400.0,14000.0,13,822,48,52,40,2.74,1.61,0,0.131,0.092,1.22,15
24302,"Ginger, peeled, fresh, raw",90400.0,800.0,400.0,600.0,2800.0,4800.0,1700.0,3100.0,11,240,17,34,28,0.6,0.4,0,0.01,0.03,0.9,3
24302,"Ginger, peeled, fresh, fried, no added fat",88300.0,1000.0,500.0,700.0,3400.0,5800.0,2100.0,3800.0,13,293,21,41,34,0.73,0.49,0,0.011,0.035,1.04,3
24201,"Kale, raw",86600.0,3300.0,0.0,2100.0,5200.0,300.0,300.0,0.0,86,435,215,68,45,1.5,0.4,0,0.05,0.11,0.55,88
24201,"Kale, fried, no added fat",80900.0,4700.0,0.0,3000.0,7500.0,400.0,400.0,0.0,122,621,307,96,64,2.14,0.58,0,0.064,0.149,0.75,106
24201,"Kohlrabi, peeled, fresh, raw",86800.0,3700.0,100.0,1500.0,3300.0,4200.0,4200.0,0.0,16,510,25,40,26,0.7,0.4,0,0.08,0.05,0.6,71
24201,"Kohlrabi, peeled, fresh, boiled, drained",86200.0,3800.0,100.0,1600.0,3400.0,4400.0,4400.0,0.0,16,478,25,38,26,0.69,0.4,0,0.067,0.047,0.53,55
24802,"Leek, fresh, raw",89800.0,1600.0,200.0,800.0,3100.0,4100.0,4100.0,0.0,12,265,32,34,13,0.58,0.3,0,0.05,0.06,0.0,14
24802,"Leek, fresh, fried, no added fat",87700.0,2000.0,200.0,1000.0,3800.0,4900.0,4900.0,0.0,14,319,39,42,16,0.7,0.36,0,0.054,0.069,0.0,15
24802,"Leek, fresh, boiled, drained",88700.0,1800.0,200.0,900.0,3500.0,4600.0,4600.0,0.0,12,265,34,34,14,0.61,0.31,0,0.044,0.06,0.0,12
24401,"Lettuce, cos, raw",94500.0,1200.0,200.0,600.0,1800.0,1800.0,1800.0,0.0,16,235,21,30,12,0.68,0.28,0,0.04,0.05,0.25,9
24401,"Lettuce, iceberg, raw",96200.0,1000.0,0.0,400.0,1100.0,2100.0,2100.0,0.0,12,170,18,29,9,0.26,0.21,0,0.06,0.03,0.0,2
24401,"Lettuce, mignonette, raw",94700.0,1300.0,300.0,700.0,1400.0,1100.0,1100.0,0.0,18,230,20,25,13,1.1,0.28,0,0.05,0.07,0.3,12
24705,"Melon, bitter, fresh, raw",93800.0,900.0,0.0,600.0,3300.0,200.0,100.0,100.0,3,260,22,31,16,0.9,0.1,0,0.05,0.03,0.4,50
24705,"Melon, hairy, fresh, raw",93800.0,700.0,0.0,700.0,2100.0,2000.0,1700.0,300.0,2,250,12,31,15,0.3,0.2,0,0.07,0.05,0.2,69
24705,"Okra, raw",89300.0,3100.0,200.0,1000.0,3700.0,1400.0,1400.0,0.0,2,280,82,63,48,1.1,0.6,0,0.09,0.13,1.2,34
24705,"Okra, boiled, drained",88500.0,3300.0,200.0,1100.0,4000.0,1500.0,1500.0,0.0,2,271,84,61,49,1.12,0.61,0,0.077,0.126,1.1,27
24802,"Onion, mature, brown skinned, peeled, raw",89200.0,1300.0,0.0,500.0,2300.0,5800.0,5800.0,0.0,8,180,23,44,12,0.24,0.2,0,0.02,0.0,0.0,7
24802,"Onion, mature, brown skinned, peeled, fresh, fried, no added fat",82500.0,2100.0,0.0,800.0,3800.0,9400.0,9400.0,0.0,12,290,37,70,20,0.4,0.33,0,0.029,0.0,0.0,9
24802,"Onion, mature, red skinned, raw",90800.0,800.0,0.0,300.0,1800.0,5500.0,5500.0,0.0,5,140,19,38,11,0.17,0.13,0,0.03,0.03,0.0,6
24802,"Onion, mature, red skinned, peeled, fried, no added fat",85200.0,1200.0,0.0,500.0,2800.0,8900.0,8900.0,0.0,8,226,31,61,18,0.27,0.21,0,0.041,0.046,0.0,8
24802,"Onion, mature, white skinned, peeled, fresh, raw",90300.0,1700.0,100.0,600.0,2100.0,4700.0,4700.0,0.0,8,162,24,32,12,0.26,0.2,0,0.04,0.02,0.4,7
24802,"Onion, spring, fresh, raw",90500.0,1700.0,200.0,500.0,1900.0,4600.0,4500.0,100.0,13,140,22,37,11,0.5,0.1,0,0.02,0.06,1.1,32
24802,"Onion, spring, fresh, fried, no added fat",84700.0,2700.0,300.0,800.0,3100.0,7400.0,7200.0,200.0,21,226,35,60,18,0.81,0.16,0,0.029,0.092,1.68,44
24302,"Parsnip, peeled, fresh, raw",83300.0,1600.0,400.0,1000.0,4100.0,10100.0,5600.0,4600.0,17,465,36,59,25,0.28,0.3,0,0.065,0.07,1.5,10
24302,"Parsnip, peeled, fresh, baked, no added fat",79600.0,2000.0,500.0,1200.0,5000.0,12300.0,6800.0,5500.0,21,567,44,72,30,0.34,0.37,0,0.071,0.081,1.74,9
24302,"Parsnip, peeled, fresh, boiled, drained",82000.0,1800.0,400.0,1000.0,4400.0,10900.0,6000.0,4900.0,17,450,37,57,26,0.29,0.31,0,0.056,0.068,1.45,7
